date,revenue,product,region
2020-01-11 11:40:00,570.98,Prod A,East
2020-01-11 11:41:00,403.59,Prod B,East
2020-01-11 11:42:00,83.29,Prod C,North
2020-01-11 11:43:00,369.24,Prod C,South
2020-01-11 11:44:00,413.99,Prod A,East
2020-01-11 11:45:00,896.74,Prod B,West
2020-01-11 11:46:00,331.21,Prod B,West
2020-01-11 11:47:00,385.45,Prod B,North
2020-01-11 11:48:00,785.07,Prod C,East
2020-01-11 11:49:00,761.37,Prod A,East
2020-01-11 11:50:00,800.3,Prod C,East
2020-01-11 11:51:00,954.23,Prod B,North
2020-01-11 11:52:00,797.6,Prod C,South
2020-01-11 11:53:00,413.53,Prod A,East
2020-01-11 11:54:00,823.29,Prod A,West
2020-01-11 11:55:00,513.59,Prod A,North
2020-01-11 11:56:00,284.94,Prod B,East
2020-01-11 11:57:00,309.89,Prod C,South
2020-01-11 11:58:00,231.6,Prod B,South
2020-01-11 11:59:00,153.54,Prod A,North
2020-01-11 12:00:00,192.65,Prod B,North
2020-01-11 12:01:00,72.55,Prod A,East
2020-01-11 12:02:00,889.57,Prod C,East
2020-01-11 12:03:00,931.7,Prod A,North
2020-01-11 12:04:00,590.9,Prod C,East
2020-01-11 12:05:00,842.08,Prod C,North
2020-01-11 12:06:00,191.74,Prod A,West
2020-01-11 12:07:00,902.66,Prod C,North
2020-01-11 12:08:00,511.3,Prod C,South
2020-01-11 12:09:00,76.49,Prod A,North
2020-01-11 12:10:00,149.9,Prod A,South
2020-01-11 12:11:00,315.89,Prod A,East
2020-01-11 12:12:00,53.12,Prod B,East
2020-01-11 12:13:00,316.2,Prod A,West
2020-01-11 12:14:00,69.33,Prod A,East
2020-01-11 12:15:00,243.67,Prod C,South
2020-01-11 12:16:00,273.01,Prod C,North
2020-01-11 12:17:00,994.43,Prod C,North
2020-01-11 12:18:00,243.19,Prod B,West
2020-01-11 12:19:00,246.79,Prod B,West
2020-01-11 12:20:00,689.92,Prod A,East
2020-01-11 12:21:00,860.76,Prod C,North
2020-01-11 12:22:00,393.18,Prod C,South
2020-01-11 12:23:00,876.86,Prod C,West
2020-01-11 12:24:00,346.74,Prod B,East
2020-01-11 12:25:00,205.05,Prod A,South
2020-01-11 12:26:00,336.34,Prod B,North
2020-01-11 12:27:00,613.26,Prod C,West
2020-01-11 12:28:00,373.47,Prod B,South
2020-01-11 12:29:00,676.16,Prod A,North
2020-01-11 12:30:00,244.57,Prod A,West
2020-01-11 12:31:00,703.98,Prod C,South
2020-01-11 12:32:00,353.96,Prod B,South
2020-01-11 12:33:00,461.31,Prod C,East
2020-01-11 12:34:00,562.17,Prod C,North
2020-01-11 12:35:00,689.36,Prod A,East
2020-01-11 12:36:00,246.33,Prod C,East
2020-01-11 12:37:00,837.59,Prod C,West
2020-01-11 12:38:00,724.62,Prod A,East
2020-01-11 12:39:00,241.76,Prod B,East
2020-01-11 12:40:00,975.22,Prod B,South
2020-01-11 12:41:00,668.15,Prod B,North
2020-01-11 12:42:00,457.9,Prod A,East
2020-01-11 12:43:00,165.95,Prod C,South
2020-01-11 12:44:00,537.89,Prod B,South
2020-01-11 12:45:00,173.13,Prod A,South
2020-01-11 12:46:00,435.2,Prod B,East
2020-01-11 12:47:00,414.63,Prod B,North
2020-01-11 12:48:00,722.74,Prod B,West
2020-01-11 12:49:00,200.46,Prod C,West
2020-01-11 12:50:00,823.65,Prod A,South
2020-01-11 12:51:00,332.87,Prod B,North
2020-01-11 12:52:00,449.55,Prod B,North
2020-01-11 12:53:00,774.62,Prod A,South
2020-01-11 12:54:00,629.14,Prod A,East
2020-01-11 12:55:00,314.95,Prod A,West
2020-01-11 12:56:00,392.34,Prod A,East
2020-01-11 12:57:00,312.73,Prod A,East
2020-01-11 12:58:00,598.82,Prod C,South
2020-01-11 12:59:00,339.3,Prod A,North
2020-01-11 13:00:00,728.44,Prod B,East
2020-01-11 13:01:00,583.99,Prod C,North
2020-01-11 13:02:00,154.25,Prod B,South
2020-01-11 13:03:00,317.17,Prod C,North
2020-01-11 13:04:00,229.23,Prod A,South
2020-01-11 13:05:00,396.41,Prod C,West
2020-01-11 13:06:00,520.82,Prod B,West
2020-01-11 13:07:00,511.7,Prod C,North
2020-01-11 13:08:00,756.98,Prod C,West
2020-01-11 13:09:00,197.28,Prod A,South
2020-01-11 13:10:00,947.01,Prod B,North
2020-01-11 13:11:00,349.42,Prod C,South
2020-01-11 13:12:00,307.25,Prod B,North
2020-01-11 13:13:00,688.33,Prod C,West
2020-01-11 13:14:00,807.46,Prod B,East
2020-01-11 13:15:00,384.69,Prod B,South
2020-01-11 13:16:00,749.38,Prod B,East
2020-01-11 13:17:00,884.9,Prod A,South
2020-01-11 13:18:00,769.14,Prod A,South
2020-01-11 13:19:00,43.85,Prod B,West
2020-01-11 13:20:00,829.1,Prod B,East
2020-01-11 13:21:00,776.74,Prod A,North
2020-01-11 13:22:00,672.6,Prod C,West
2020-01-11 13:23:00,762.42,Prod B,North
2020-01-11 13:24:00,979.63,Prod B,North
2020-01-11 13:25:00,436.8,Prod A,North
2020-01-11 13:26:00,76.55,Prod C,North
2020-01-11 13:27:00,466.28,Prod B,North
2020-01-11 13:28:00,55.97,Prod B,West
2020-01-11 13:29:00,301.31,Prod B,West
2020-01-11 13:30:00,591.01,Prod B,East
2020-01-11 13:31:00,316.53,Prod A,South
2020-01-11 13:32:00,688.54,Prod C,South
2020-01-11 13:33:00,823.77,Prod C,East
2020-01-11 13:34:00,426.23,Prod B,North
2020-01-11 13:35:00,901.14,Prod C,North
2020-01-11 13:36:00,89.04,Prod C,East
2020-01-11 13:37:00,841.71,Prod C,West
2020-01-11 13:38:00,830.29,Prod B,West
2020-01-11 13:39:00,328.77,Prod C,South
2020-01-11 13:40:00,305.73,Prod C,East
2020-01-11 13:41:00,312.04,Prod B,North
2020-01-11 13:42:00,813.28,Prod A,South
2020-01-11 13:43:00,833.34,Prod A,East
2020-01-11 13:44:00,336.43,Prod A,North
2020-01-11 13:45:00,596.66,Prod A,East
2020-01-11 13:46:00,147.54,Prod C,West
2020-01-11 13:47:00,474.09,Prod B,East
2020-01-11 13:48:00,998.8,Prod A,East
2020-01-11 13:49:00,167.25,Prod B,West
2020-01-11 13:50:00,948.09,Prod A,East
2020-01-11 13:51:00,826.01,Prod C,East
2020-01-11 13:52:00,972.49,Prod B,South
2020-01-11 13:53:00,187.78,Prod A,South
2020-01-11 13:54:00,221.38,Prod C,East
2020-01-11 13:55:00,26.7,Prod C,South
2020-01-11 13:56:00,727.45,Prod C,North
2020-01-11 13:57:00,647.65,Prod A,East
2020-01-11 13:58:00,186.28,Prod B,South
2020-01-11 13:59:00,793.23,Prod A,East
2020-01-11 14:00:00,306.2,Prod C,East
2020-01-11 14:01:00,143.65,Prod C,North
2020-01-11 14:02:00,428.34,Prod A,South
2020-01-11 14:03:00,100.06,Prod B,South
2020-01-11 14:04:00,270.61,Prod A,East
2020-01-11 14:05:00,377.62,Prod B,North
2020-01-11 14:06:00,853.35,Prod B,North
2020-01-11 14:07:00,794.62,Prod A,North
2020-01-11 14:08:00,448.33,Prod B,East
2020-01-11 14:09:00,727.33,Prod B,North
2020-01-11 14:10:00,572.96,Prod C,South
2020-01-11 14:11:00,347.43,Prod C,North
2020-01-11 14:12:00,728.62,Prod C,West
2020-01-11 14:13:00,686.66,Prod C,North
2020-01-11 14:14:00,622.9,Prod B,South
2020-01-11 14:15:00,621.78,Prod B,West
2020-01-11 14:16:00,686.15,Prod C,South
2020-01-11 14:17:00,390.7,Prod A,West
2020-01-11 14:18:00,870.39,Prod C,South
2020-01-11 14:19:00,170.68,Prod A,South
2020-01-11 14:20:00,885.05,Prod A,North
2020-01-11 14:21:00,348.86,Prod C,North
2020-01-11 14:22:00,133.78,Prod A,South
2020-01-11 14:23:00,604.03,Prod A,West
2020-01-11 14:24:00,382.23,Prod C,South
2020-01-11 14:25:00,817.34,Prod B,North
2020-01-11 14:26:00,436.48,Prod A,West
2020-01-11 14:27:00,671.88,Prod C,North
2020-01-11 14:28:00,315.18,Prod B,East
2020-01-11 14:29:00,217.36,Prod B,West
2020-01-11 14:30:00,394.17,Prod B,West
2020-01-11 14:31:00,610.74,Prod B,South
2020-01-11 14:32:00,660.38,Prod B,North
2020-01-11 14:33:00,582.42,Prod A,West
2020-01-11 14:34:00,988.18,Prod B,North
2020-01-11 14:35:00,694.18,Prod A,South
2020-01-11 14:36:00,932.2,Prod C,South
2020-01-11 14:37:00,126.75,Prod C,West
2020-01-11 14:38:00,70.76,Prod C,West
2020-01-11 14:39:00,317.88,Prod B,South
2020-01-11 14:40:00,145.22,Prod C,West
2020-01-11 14:41:00,530.61,Prod A,East
2020-01-11 14:42:00,523.79,Prod A,East
2020-01-11 14:43:00,579.3,Prod B,East
2020-01-11 14:44:00,747.78,Prod B,East
2020-01-11 14:45:00,971.62,Prod C,South
2020-01-11 14:46:00,879.48,Prod B,East
2020-01-11 14:47:00,127.18,Prod B,West
2020-01-11 14:48:00,345.13,Prod C,South
2020-01-11 14:49:00,263.26,Prod B,South
2020-01-11 14:50:00,185.05,Prod A,North
2020-01-11 14:51:00,549.28,Prod B,North
2020-01-11 14:52:00,557.73,Prod C,South
2020-01-11 14:53:00,234.97,Prod A,East
2020-01-11 14:54:00,714.78,Prod C,East
2020-01-11 14:55:00,735.59,Prod C,South
2020-01-11 14:56:00,30.77,Prod B,West
2020-01-11 14:57:00,401.8,Prod C,East
2020-01-11 14:58:00,891.24,Prod A,East
2020-01-11 14:59:00,525.12,Prod A,East
2020-01-11 15:00:00,354.15,Prod A,East
2020-01-11 15:01:00,261.14,Prod A,East
2020-01-11 15:02:00,250.92,Prod B,North
2020-01-11 15:03:00,108.77,Prod C,South
2020-01-11 15:04:00,819.05,Prod B,North
2020-01-11 15:05:00,95.79,Prod A,East
2020-01-11 15:06:00,299.37,Prod B,East
2020-01-11 15:07:00,55.22,Prod C,West
2020-01-11 15:08:00,783.57,Prod C,West
2020-01-11 15:09:00,48.89,Prod B,South
2020-01-11 15:10:00,315.22,Prod C,North
2020-01-11 15:11:00,577.56,Prod A,West
2020-01-11 15:12:00,415.47,Prod B,South
2020-01-11 15:13:00,289.45,Prod C,North
2020-01-11 15:14:00,282.44,Prod A,North
2020-01-11 15:15:00,799.81,Prod B,East
2020-01-11 15:16:00,974.24,Prod C,West
2020-01-11 15:17:00,354.56,Prod C,East
2020-01-11 15:18:00,48.75,Prod A,East
2020-01-11 15:19:00,46.2,Prod C,North
2020-01-11 15:20:00,761.62,Prod B,South
2020-01-11 15:21:00,556.85,Prod A,North
2020-01-11 15:22:00,785.76,Prod B,North
2020-01-11 15:23:00,700.52,Prod A,South
2020-01-11 15:24:00,908.43,Prod C,North
2020-01-11 15:25:00,886.97,Prod A,South
2020-01-11 15:26:00,790.44,Prod A,East
2020-01-11 15:27:00,480.44,Prod B,South
2020-01-11 15:28:00,315.05,Prod C,West
2020-01-11 15:29:00,511.96,Prod B,East
2020-01-11 15:30:00,507.05,Prod B,West
2020-01-11 15:31:00,614.17,Prod C,North
2020-01-11 15:32:00,194.24,Prod A,West
2020-01-11 15:33:00,659.06,Prod B,North
2020-01-11 15:34:00,462.03,Prod A,West
2020-01-11 15:35:00,624.0,Prod C,West
2020-01-11 15:36:00,247.21,Prod A,West
2020-01-11 15:37:00,440.05,Prod C,West
2020-01-11 15:38:00,218.1,Prod C,West
2020-01-11 15:39:00,876.55,Prod A,West
2020-01-11 15:40:00,493.08,Prod C,West
2020-01-11 15:41:00,232.73,Prod B,West
2020-01-11 15:42:00,50.8,Prod B,East
2020-01-11 15:43:00,678.98,Prod A,East
2020-01-11 15:44:00,222.5,Prod B,North
2020-01-11 15:45:00,989.69,Prod C,East
2020-01-11 15:46:00,538.36,Prod B,South
2020-01-11 15:47:00,296.09,Prod B,West
2020-01-11 15:48:00,661.1,Prod A,East
2020-01-11 15:49:00,282.47,Prod C,South
2020-01-11 15:50:00,822.07,Prod B,South
2020-01-11 15:51:00,315.15,Prod C,North
2020-01-11 15:52:00,988.37,Prod A,North
2020-01-11 15:53:00,609.09,Prod B,North
2020-01-11 15:54:00,845.97,Prod C,West
2020-01-11 15:55:00,82.09,Prod B,East
2020-01-11 15:56:00,354.82,Prod A,North
2020-01-11 15:57:00,740.11,Prod A,East
2020-01-11 15:58:00,658.51,Prod C,West
2020-01-11 15:59:00,202.3,Prod B,South
2020-01-11 16:00:00,362.64,Prod B,East
2020-01-11 16:01:00,270.81,Prod C,West
2020-01-11 16:02:00,617.24,Prod A,South
2020-01-11 16:03:00,351.12,Prod A,South
2020-01-11 16:04:00,315.96,Prod B,North
2020-01-11 16:05:00,215.3,Prod C,West
2020-01-11 16:06:00,414.94,Prod B,North
2020-01-11 16:07:00,203.55,Prod A,East
2020-01-11 16:08:00,962.94,Prod A,West
2020-01-11 16:09:00,162.96,Prod A,North
2020-01-11 16:10:00,914.17,Prod B,South
2020-01-11 16:11:00,434.19,Prod C,East
2020-01-11 16:12:00,384.09,Prod B,West
2020-01-11 16:13:00,239.01,Prod C,East
2020-01-11 16:14:00,639.4,Prod B,West
2020-01-11 16:15:00,688.67,Prod C,South
2020-01-11 16:16:00,472.9,Prod C,North
2020-01-11 16:17:00,65.15,Prod A,East
2020-01-11 16:18:00,919.33,Prod A,East
2020-01-11 16:19:00,980.53,Prod B,West
2020-01-11 16:20:00,436.73,Prod C,East
2020-01-11 16:21:00,617.52,Prod A,North
2020-01-11 16:22:00,455.8,Prod B,East
2020-01-11 16:23:00,328.66,Prod A,South
2020-01-11 16:24:00,86.55,Prod C,North
2020-01-11 16:25:00,461.51,Prod A,South
2020-01-11 16:26:00,820.2,Prod B,East
2020-01-11 16:27:00,26.86,Prod B,North
2020-01-11 16:28:00,586.29,Prod B,East
2020-01-11 16:29:00,881.96,Prod B,West
2020-01-11 16:30:00,225.37,Prod A,South
2020-01-11 16:31:00,191.42,Prod B,East
2020-01-11 16:32:00,774.55,Prod B,North
2020-01-11 16:33:00,262.54,Prod A,East
2020-01-11 16:34:00,200.06,Prod A,South
2020-01-11 16:35:00,384.21,Prod C,North
2020-01-11 16:36:00,398.58,Prod B,North
2020-01-11 16:37:00,875.36,Prod A,North
2020-01-11 16:38:00,622.26,Prod B,East
2020-01-11 16:39:00,411.9,Prod A,West
2020-01-11 16:40:00,539.04,Prod A,South
2020-01-11 16:41:00,954.43,Prod B,East
2020-01-11 16:42:00,122.08,Prod C,West
2020-01-11 16:43:00,215.64,Prod B,North
2020-01-11 16:44:00,962.9,Prod C,North
2020-01-11 16:45:00,957.75,Prod C,East
2020-01-11 16:46:00,185.39,Prod B,South
2020-01-11 16:47:00,153.66,Prod C,South
2020-01-11 16:48:00,426.87,Prod B,West
2020-01-11 16:49:00,59.22,Prod A,West
2020-01-11 16:50:00,658.35,Prod C,North
2020-01-11 16:51:00,86.72,Prod B,South
2020-01-11 16:52:00,67.45,Prod C,East
2020-01-11 16:53:00,490.34,Prod B,West
2020-01-11 16:54:00,958.21,Prod B,West
2020-01-11 16:55:00,432.53,Prod C,North
2020-01-11 16:56:00,362.92,Prod A,West
2020-01-11 16:57:00,997.98,Prod A,East
2020-01-11 16:58:00,536.65,Prod C,North
2020-01-11 16:59:00,381.49,Prod B,West
2020-01-11 17:00:00,392.0,Prod A,North
2020-01-11 17:01:00,203.01,Prod B,East
2020-01-11 17:02:00,517.1,Prod C,North
2020-01-11 17:03:00,444.47,Prod B,South
2020-01-11 17:04:00,278.09,Prod A,West
2020-01-11 17:05:00,168.93,Prod A,West
2020-01-11 17:06:00,318.13,Prod C,North
2020-01-11 17:07:00,513.6,Prod C,South
2020-01-11 17:08:00,67.75,Prod C,North
2020-01-11 17:09:00,162.21,Prod B,West
2020-01-11 17:10:00,948.18,Prod A,South
2020-01-11 17:11:00,547.43,Prod C,South
2020-01-11 17:12:00,72.81,Prod A,East
2020-01-11 17:13:00,696.16,Prod A,South
2020-01-11 17:14:00,71.18,Prod A,North
2020-01-11 17:15:00,741.49,Prod A,East
2020-01-11 17:16:00,752.46,Prod C,North
2020-01-11 17:17:00,654.57,Prod C,North
2020-01-11 17:18:00,734.88,Prod B,East
2020-01-11 17:19:00,97.09,Prod C,West
2020-01-11 17:20:00,729.51,Prod A,East
2020-01-11 17:21:00,145.32,Prod B,North
2020-01-11 17:22:00,346.11,Prod B,North
2020-01-11 17:23:00,943.32,Prod C,South
2020-01-11 17:24:00,507.85,Prod C,West
2020-01-11 17:25:00,967.75,Prod A,South
2020-01-11 17:26:00,98.03,Prod C,East
2020-01-11 17:27:00,482.78,Prod B,South
2020-01-11 17:28:00,71.78,Prod A,North
2020-01-11 17:29:00,633.91,Prod A,South
2020-01-11 17:30:00,87.92,Prod B,West
2020-01-11 17:31:00,183.61,Prod B,West
2020-01-11 17:32:00,266.24,Prod B,North
2020-01-11 17:33:00,751.26,Prod B,South
2020-01-11 17:34:00,172.32,Prod C,North
2020-01-11 17:35:00,848.17,Prod B,East
2020-01-11 17:36:00,140.58,Prod C,North
2020-01-11 17:37:00,44.89,Prod B,North
2020-01-11 17:38:00,401.09,Prod B,East
2020-01-11 17:39:00,979.65,Prod B,North
2020-01-11 17:40:00,119.24,Prod C,East
2020-01-11 17:41:00,110.7,Prod B,North
2020-01-11 17:42:00,753.65,Prod C,North
2020-01-11 17:43:00,319.04,Prod A,West
2020-01-11 17:44:00,720.11,Prod A,North
2020-01-11 17:45:00,208.01,Prod B,East
2020-01-11 17:46:00,465.47,Prod B,South
2020-01-11 17:47:00,272.64,Prod B,South
2020-01-11 17:48:00,457.01,Prod B,East
2020-01-11 17:49:00,771.41,Prod A,East
2020-01-11 17:50:00,764.39,Prod C,West
2020-01-11 17:51:00,520.61,Prod B,North
2020-01-11 17:52:00,929.09,Prod A,East
2020-01-11 17:53:00,271.15,Prod C,East
2020-01-11 17:54:00,247.91,Prod B,North
2020-01-11 17:55:00,617.67,Prod A,South
2020-01-11 17:56:00,625.08,Prod B,North
2020-01-11 17:57:00,56.07,Prod B,North
2020-01-11 17:58:00,611.7,Prod A,South
2020-01-11 17:59:00,380.69,Prod B,South
2020-01-11 18:00:00,749.97,Prod B,North
2020-01-11 18:01:00,810.02,Prod A,East
2020-01-11 18:02:00,556.63,Prod B,East
2020-01-11 18:03:00,11.69,Prod C,West
2020-01-11 18:04:00,640.0,Prod B,South
2020-01-11 18:05:00,751.39,Prod A,North
2020-01-11 18:06:00,256.49,Prod B,East
2020-01-11 18:07:00,470.0,Prod B,North
2020-01-11 18:08:00,966.07,Prod B,South
2020-01-11 18:09:00,305.13,Prod C,North
2020-01-11 18:10:00,230.92,Prod B,South
2020-01-11 18:11:00,218.75,Prod A,West
2020-01-11 18:12:00,563.21,Prod A,West
2020-01-11 18:13:00,950.29,Prod A,South
2020-01-11 18:14:00,612.6,Prod A,West
2020-01-11 18:15:00,310.29,Prod B,East
2020-01-11 18:16:00,642.18,Prod C,South
2020-01-11 18:17:00,628.59,Prod A,South
2020-01-11 18:18:00,600.96,Prod B,East
2020-01-11 18:19:00,167.83,Prod C,East
2020-01-11 18:20:00,638.22,Prod C,South
2020-01-11 18:21:00,435.86,Prod A,West
2020-01-11 18:22:00,28.41,Prod B,East
2020-01-11 18:23:00,544.37,Prod B,North
2020-01-11 18:24:00,989.37,Prod B,North
2020-01-11 18:25:00,356.24,Prod B,South
2020-01-11 18:26:00,965.9,Prod A,East
2020-01-11 18:27:00,105.24,Prod C,North
2020-01-11 18:28:00,735.13,Prod C,East
2020-01-11 18:29:00,123.19,Prod A,North
2020-01-11 18:30:00,280.84,Prod C,North
2020-01-11 18:31:00,575.13,Prod C,South
2020-01-11 18:32:00,596.85,Prod A,East
2020-01-11 18:33:00,777.46,Prod A,East
2020-01-11 18:34:00,619.16,Prod C,South
2020-01-11 18:35:00,597.68,Prod A,East
2020-01-11 18:36:00,913.23,Prod B,East
2020-01-11 18:37:00,457.64,Prod B,North
2020-01-11 18:38:00,233.01,Prod C,North
2020-01-11 18:39:00,170.17,Prod A,East
2020-01-11 18:40:00,405.99,Prod B,East
2020-01-11 18:41:00,715.63,Prod A,East
2020-01-11 18:42:00,52.12,Prod C,North
2020-01-11 18:43:00,137.76,Prod C,North
2020-01-11 18:44:00,115.05,Prod A,North
2020-01-11 18:45:00,589.4,Prod A,South
2020-01-11 18:46:00,250.44,Prod A,West
2020-01-11 18:47:00,174.6,Prod B,South
2020-01-11 18:48:00,596.84,Prod C,East
2020-01-11 18:49:00,763.7,Prod C,West
2020-01-11 18:50:00,338.83,Prod B,West
2020-01-11 18:51:00,582.42,Prod B,East
2020-01-11 18:52:00,107.14,Prod B,West
2020-01-11 18:53:00,935.84,Prod C,North
2020-01-11 18:54:00,343.53,Prod A,East
2020-01-11 18:55:00,997.53,Prod A,South
2020-01-11 18:56:00,978.8,Prod C,West
2020-01-11 18:57:00,781.04,Prod C,West
2020-01-11 18:58:00,29.87,Prod A,West
2020-01-11 18:59:00,548.04,Prod B,West
2020-01-11 19:00:00,95.97,Prod B,South
2020-01-11 19:01:00,896.19,Prod C,East
2020-01-11 19:02:00,791.74,Prod C,West
2020-01-11 19:03:00,972.62,Prod C,North
2020-01-11 19:04:00,612.3,Prod C,East
2020-01-11 19:05:00,526.95,Prod A,West
2020-01-11 19:06:00,523.78,Prod A,South
2020-01-11 19:07:00,392.58,Prod C,West
2020-01-11 19:08:00,474.0,Prod A,East
2020-01-11 19:09:00,639.06,Prod B,South
2020-01-11 19:10:00,933.62,Prod B,North
2020-01-11 19:11:00,599.93,Prod C,North
2020-01-11 19:12:00,858.54,Prod B,West
2020-01-11 19:13:00,864.15,Prod C,West
2020-01-11 19:14:00,523.64,Prod A,West
2020-01-11 19:15:00,353.99,Prod C,West
2020-01-11 19:16:00,643.18,Prod B,North
2020-01-11 19:17:00,451.42,Prod C,North
2020-01-11 19:18:00,90.63,Prod A,West
2020-01-11 19:19:00,384.03,Prod A,North
2020-01-11 19:20:00,994.13,Prod C,East
2020-01-11 19:21:00,58.03,Prod B,South
2020-01-11 19:22:00,699.7,Prod C,West
2020-01-11 19:23:00,842.78,Prod C,North
2020-01-11 19:24:00,652.24,Prod B,North
2020-01-11 19:25:00,574.05,Prod C,South
2020-01-11 19:26:00,710.48,Prod A,East
2020-01-11 19:27:00,435.05,Prod A,South
2020-01-11 19:28:00,100.45,Prod B,West
2020-01-11 19:29:00,962.75,Prod A,West
2020-01-11 19:30:00,437.98,Prod A,West
2020-01-11 19:31:00,668.74,Prod B,East
2020-01-11 19:32:00,536.0,Prod C,South
2020-01-11 19:33:00,64.13,Prod C,East
2020-01-11 19:34:00,953.22,Prod B,North
2020-01-11 19:35:00,794.61,Prod B,East
2020-01-11 19:36:00,157.61,Prod C,East
2020-01-11 19:37:00,981.83,Prod A,West
2020-01-11 19:38:00,739.53,Prod C,South
2020-01-11 19:39:00,477.6,Prod A,North
2020-01-11 19:40:00,615.26,Prod A,East
2020-01-11 19:41:00,115.67,Prod B,South
2020-01-11 19:42:00,564.81,Prod A,South
2020-01-11 19:43:00,82.92,Prod B,West
2020-01-11 19:44:00,549.41,Prod A,South
2020-01-11 19:45:00,557.17,Prod C,South
2020-01-11 19:46:00,875.69,Prod A,North
2020-01-11 19:47:00,727.81,Prod C,South
2020-01-11 19:48:00,257.06,Prod B,East
2020-01-11 19:49:00,889.54,Prod B,North
2020-01-11 19:50:00,577.51,Prod A,South
2020-01-11 19:51:00,610.32,Prod C,West
2020-01-11 19:52:00,177.29,Prod A,North
2020-01-11 19:53:00,859.2,Prod B,North
2020-01-11 19:54:00,931.66,Prod C,South
2020-01-11 19:55:00,777.24,Prod B,West
2020-01-11 19:56:00,941.34,Prod B,North
2020-01-11 19:57:00,309.28,Prod A,South
2020-01-11 19:58:00,862.51,Prod A,South
2020-01-11 19:59:00,494.0,Prod A,East
2020-01-11 20:00:00,172.28,Prod A,North
2020-01-11 20:01:00,672.11,Prod B,North
2020-01-11 20:02:00,687.28,Prod B,North
2020-01-11 20:03:00,294.06,Prod C,North
2020-01-11 20:04:00,37.22,Prod A,South
2020-01-11 20:05:00,207.85,Prod C,South
2020-01-11 20:06:00,405.78,Prod A,East
2020-01-11 20:07:00,175.89,Prod C,South
2020-01-11 20:08:00,202.09,Prod C,West
2020-01-11 20:09:00,397.48,Prod A,West
2020-01-11 20:10:00,962.17,Prod A,South
2020-01-11 20:11:00,766.6,Prod B,North
2020-01-11 20:12:00,326.55,Prod B,North
2020-01-11 20:13:00,952.09,Prod A,West
2020-01-11 20:14:00,649.19,Prod A,South
2020-01-11 20:15:00,460.9,Prod A,East
2020-01-11 20:16:00,473.62,Prod A,East
2020-01-11 20:17:00,416.64,Prod C,West
2020-01-11 20:18:00,240.66,Prod C,East
2020-01-11 20:19:00,392.77,Prod C,West
2020-01-11 20:20:00,532.62,Prod C,East
2020-01-11 20:21:00,532.75,Prod B,West
2020-01-11 20:22:00,764.12,Prod A,West
2020-01-11 20:23:00,365.21,Prod C,North
2020-01-11 20:24:00,719.63,Prod C,West
2020-01-11 20:25:00,582.31,Prod A,North
2020-01-11 20:26:00,962.23,Prod C,East
2020-01-11 20:27:00,391.43,Prod C,East
2020-01-11 20:28:00,902.2,Prod B,South
2020-01-11 20:29:00,822.44,Prod C,North
2020-01-11 20:30:00,641.29,Prod A,West
2020-01-11 20:31:00,657.97,Prod C,South
2020-01-11 20:32:00,93.8,Prod B,West
2020-01-11 20:33:00,950.72,Prod B,West
2020-01-11 20:34:00,115.87,Prod A,East
2020-01-11 20:35:00,567.6,Prod B,East
2020-01-11 20:36:00,336.77,Prod C,South
2020-01-11 20:37:00,435.55,Prod A,South
2020-01-11 20:38:00,614.08,Prod C,South
2020-01-11 20:39:00,909.76,Prod A,East
2020-01-11 20:40:00,462.99,Prod B,North
2020-01-11 20:41:00,987.85,Prod B,East
2020-01-11 20:42:00,596.88,Prod C,West
2020-01-11 20:43:00,168.95,Prod B,South
2020-01-11 20:44:00,198.11,Prod C,East
2020-01-11 20:45:00,718.95,Prod B,South
2020-01-11 20:46:00,59.89,Prod B,East
2020-01-11 20:47:00,485.54,Prod C,North
2020-01-11 20:48:00,156.74,Prod B,West
2020-01-11 20:49:00,438.89,Prod A,North
2020-01-11 20:50:00,752.42,Prod B,South
2020-01-11 20:51:00,464.22,Prod A,West
2020-01-11 20:52:00,171.82,Prod A,North
2020-01-11 20:53:00,259.41,Prod A,West
2020-01-11 20:54:00,373.86,Prod A,West
2020-01-11 20:55:00,78.87,Prod A,West
2020-01-11 20:56:00,588.49,Prod B,East
2020-01-11 20:57:00,611.46,Prod B,South
2020-01-11 20:58:00,71.53,Prod C,North
2020-01-11 20:59:00,408.29,Prod C,South
2020-01-11 21:00:00,419.86,Prod C,West
2020-01-11 21:01:00,340.48,Prod C,West
2020-01-11 21:02:00,562.16,Prod A,West
