timestamp,sku_name,customer_type,qty_sold,unit_price,total_receipt,payment_type
2023-10-11 18:00:00,Geometry Box,Walk-in,5,21.88,1270.8,Cash
2023-10-11 19:00:00,Binders (10pk),Walk-in,50,9.82,1166.4,School PO
2023-10-11 20:00:00,Gel Pen (Black),School Bulk,5,18.56,1496.55,Cash
2023-10-11 21:00:00,Binders (10pk),Walk-in,1,8.57,290.1,School PO
2023-10-11 22:00:00,Geometry Box,Walk-in,2,12.54,459.85,School PO
2023-10-11 23:00:00,Eraser,Walk-in,50,24.98,1352.17,Cash
2023-10-12 00:00:00,Gel Pen (Black),Office Corp,5,6.86,1316.51,School PO
2023-10-12 01:00:00,Stapler,Walk-in,1,11.97,917.56,Card
2023-10-12 02:00:00,Gel Pen (Black),School Bulk,1,13.18,531.65,Cash
2023-10-12 03:00:00,Binders (10pk),Walk-in,2,5.42,896.44,School PO
2023-10-12 04:00:00,Binders (10pk),Walk-in,1,6.49,706.16,Cash
2023-10-12 05:00:00,Binders (10pk),Walk-in,100,18.57,12.91,Card
2023-10-12 06:00:00,Geometry Box,School Bulk,100,11.69,277.93,School PO
2023-10-12 07:00:00,Stapler,Walk-in,50,12.17,1482.57,School PO
2023-10-12 08:00:00,Eraser,Office Corp,2,3.89,1337.0,Card
2023-10-12 09:00:00,Geometry Box,Teacher,1,11.77,691.16,Card
2023-10-12 10:00:00,Gel Pen (Black),Walk-in,1,19.86,43.4,Cash
2023-10-12 11:00:00,Gel Pen (Black),Walk-in,1,3.28,893.7,School PO
2023-10-12 12:00:00,Stapler,Walk-in,5,3.32,533.65,School PO
2023-10-12 13:00:00,Gel Pen (Black),Walk-in,1,16.32,1105.72,Card
2023-10-12 14:00:00,Gel Pen (Black),School Bulk,2,6.07,45.63,School PO
2023-10-12 15:00:00,Stapler,Walk-in,1,12.76,1056.83,School PO
2023-10-12 16:00:00,Binders (10pk),Walk-in,1,1.49,1397.24,School PO
2023-10-12 17:00:00,Gel Pen (Black),Walk-in,1,23.03,123.19,School PO
2023-10-12 18:00:00,Gel Pen (Black),Walk-in,1,13.54,1313.33,School PO
2023-10-12 19:00:00,Eraser,Walk-in,50,0.52,1131.49,School PO
2023-10-12 20:00:00,A4 Paper Ream,Teacher,2,9.16,1402.15,Cash
2023-10-12 21:00:00,Eraser,Office Corp,2,2.22,10.03,Card
2023-10-12 22:00:00,A4 Paper Ream,Walk-in,1,3.59,1146.99,Card
2023-10-12 23:00:00,Gel Pen (Black),School Bulk,5,9.33,1476.14,Card
2023-10-13 00:00:00,Binders (10pk),Walk-in,1,18.71,962.57,School PO
2023-10-13 01:00:00,A4 Paper Ream,Walk-in,1,17.83,584.22,School PO
2023-10-13 02:00:00,Binders (10pk),School Bulk,50,1.57,1464.69,Card
2023-10-13 03:00:00,A4 Paper Ream,Walk-in,100,10.41,1137.04,Card
2023-10-13 04:00:00,Eraser,Walk-in,100,22.76,39.06,School PO
2023-10-13 05:00:00,A4 Paper Ream,Walk-in,1,24.44,498.59,School PO
2023-10-13 06:00:00,Eraser,Teacher,100,10.74,311.18,Cash
2023-10-13 07:00:00,Gel Pen (Black),Walk-in,2,15.7,1155.6,School PO
2023-10-13 08:00:00,Stapler,Walk-in,1,1.96,204.82,Cash
2023-10-13 09:00:00,Binders (10pk),Walk-in,1,2.3,1329.09,Cash
2023-10-13 10:00:00,Binders (10pk),School Bulk,1,13.57,103.62,Card
2023-10-13 11:00:00,Geometry Box,Walk-in,5,8.88,843.41,Card
2023-10-13 12:00:00,A4 Paper Ream,Office Corp,2,23.75,1002.24,Cash
2023-10-13 13:00:00,Gel Pen (Black),Walk-in,100,1.87,675.48,Card
2023-10-13 14:00:00,Stapler,Office Corp,50,15.58,492.76,Card
2023-10-13 15:00:00,A4 Paper Ream,Walk-in,1,18.51,846.54,Card
2023-10-13 16:00:00,Gel Pen (Black),Walk-in,50,24.87,781.65,Card
2023-10-13 17:00:00,Geometry Box,Teacher,2,2.56,368.53,School PO
2023-10-13 18:00:00,Binders (10pk),Office Corp,2,1.7,168.27,Card
2023-10-13 19:00:00,Eraser,Office Corp,1,23.17,1056.69,Card
2023-10-13 20:00:00,A4 Paper Ream,Walk-in,1,5.18,391.57,Card
2023-10-13 21:00:00,A4 Paper Ream,Walk-in,50,21.55,257.78,Cash
2023-10-13 22:00:00,A4 Paper Ream,Teacher,1,18.84,506.24,Cash
2023-10-13 23:00:00,Stapler,Walk-in,1,6.28,135.79,Card
2023-10-14 00:00:00,Binders (10pk),School Bulk,5,13.01,1343.52,School PO
2023-10-14 01:00:00,Stapler,Walk-in,50,6.64,158.54,Cash
2023-10-14 02:00:00,Stapler,School Bulk,2,17.34,1100.15,Card
2023-10-14 03:00:00,Gel Pen (Black),Walk-in,1,10.62,1314.77,Cash
2023-10-14 04:00:00,Binders (10pk),Walk-in,5,11.66,1484.45,School PO
2023-10-14 05:00:00,Stapler,Walk-in,1,13.05,1043.8,Cash
2023-10-14 06:00:00,Eraser,Office Corp,50,4.91,791.94,School PO
2023-10-14 07:00:00,Geometry Box,Teacher,1,24.84,415.34,Card
2023-10-14 08:00:00,A4 Paper Ream,Walk-in,2,0.33,1462.7,School PO
2023-10-14 09:00:00,Eraser,Walk-in,2,7.73,793.5,School PO
2023-10-14 10:00:00,Geometry Box,Office Corp,50,13.32,453.75,Card
2023-10-14 11:00:00,Binders (10pk),School Bulk,50,0.28,508.56,School PO
2023-10-14 12:00:00,Binders (10pk),School Bulk,50,14.4,440.37,Cash
2023-10-14 13:00:00,A4 Paper Ream,Walk-in,1,8.81,1322.2,Cash
2023-10-14 14:00:00,Geometry Box,Office Corp,1,0.26,2.74,Cash
2023-10-14 15:00:00,Eraser,School Bulk,1,2.74,119.85,School PO
2023-10-14 16:00:00,Geometry Box,Walk-in,1,12.63,1483.57,Card
2023-10-14 17:00:00,Binders (10pk),Office Corp,1,12.66,1009.6,School PO
2023-10-14 18:00:00,Geometry Box,Teacher,2,12.26,1467.26,School PO
2023-10-14 19:00:00,Stapler,Office Corp,50,23.68,1281.67,Cash
2023-10-14 20:00:00,Binders (10pk),Walk-in,1,15.82,419.49,Card
2023-10-14 21:00:00,Eraser,Walk-in,500,14.59,319.72,School PO
2023-10-14 22:00:00,Stapler,Teacher,1,24.47,1299.91,Cash
2023-10-14 23:00:00,Binders (10pk),Teacher,5,19.76,1440.04,Card
2023-10-15 00:00:00,A4 Paper Ream,Walk-in,2,20.1,1439.19,School PO
2023-10-15 01:00:00,Stapler,School Bulk,100,15.49,1370.33,Card
2023-10-15 02:00:00,A4 Paper Ream,Walk-in,1,13.67,1156.49,Cash
2023-10-15 03:00:00,Binders (10pk),Walk-in,1,13.68,767.07,Card
2023-10-15 04:00:00,Binders (10pk),Walk-in,500,7.23,944.05,Card
2023-10-15 05:00:00,Stapler,Walk-in,50,9.06,673.6,School PO
2023-10-15 06:00:00,Geometry Box,Walk-in,1,22.24,1041.23,School PO
2023-10-15 07:00:00,Binders (10pk),Walk-in,1,11.09,883.53,Cash
2023-10-15 08:00:00,Geometry Box,Walk-in,500,14.39,384.08,School PO
2023-10-15 09:00:00,Eraser,Walk-in,5,12.95,405.5,Cash
2023-10-15 10:00:00,Gel Pen (Black),Teacher,1,9.25,1144.85,Cash
2023-10-15 11:00:00,Gel Pen (Black),Walk-in,100,3.59,8.31,Cash
2023-10-15 12:00:00,Eraser,Office Corp,1,7.4,1453.64,School PO
2023-10-15 13:00:00,Stapler,Walk-in,50,1.17,340.99,School PO
2023-10-15 14:00:00,Gel Pen (Black),Walk-in,1,7.01,879.02,Cash
2023-10-15 15:00:00,Eraser,Walk-in,2,17.51,274.53,School PO
2023-10-15 16:00:00,Geometry Box,Walk-in,1,22.19,990.62,Card
2023-10-15 17:00:00,Stapler,Walk-in,2,12.95,1138.89,Cash
2023-10-15 18:00:00,A4 Paper Ream,Walk-in,1,2.94,152.17,Cash
2023-10-15 19:00:00,A4 Paper Ream,Walk-in,5,23.21,712.3,Card
2023-10-15 20:00:00,Stapler,Walk-in,1,13.71,655.48,School PO
2023-10-15 21:00:00,Eraser,Walk-in,50,2.44,596.21,Card
2023-10-15 22:00:00,Gel Pen (Black),Walk-in,1,5.6,1353.8,Card
2023-10-15 23:00:00,A4 Paper Ream,Walk-in,1,17.6,46.79,Cash
2023-10-16 00:00:00,Eraser,Office Corp,1,8.14,222.74,Cash
2023-10-16 01:00:00,Eraser,Office Corp,1,24.87,734.45,School PO
2023-10-16 02:00:00,Geometry Box,Walk-in,1,17.2,835.29,Cash
2023-10-16 03:00:00,Binders (10pk),Walk-in,500,21.51,613.22,Card
2023-10-16 04:00:00,Eraser,Walk-in,2,8.18,1240.39,Card
2023-10-16 05:00:00,A4 Paper Ream,School Bulk,1,21.13,965.42,Cash
2023-10-16 06:00:00,Stapler,Walk-in,1,24.19,777.87,Card
2023-10-16 07:00:00,Eraser,Walk-in,50,7.57,6.12,Card
2023-10-16 08:00:00,Eraser,Walk-in,1,3.13,166.26,School PO
2023-10-16 09:00:00,Geometry Box,Walk-in,1,1.58,436.62,Cash
2023-10-16 10:00:00,Stapler,Walk-in,50,14.01,148.45,Cash
2023-10-16 11:00:00,Eraser,Walk-in,100,3.05,534.08,Cash
2023-10-16 12:00:00,A4 Paper Ream,Walk-in,2,3.44,607.87,Cash
2023-10-16 13:00:00,Geometry Box,Teacher,1,14.35,157.86,Cash
2023-10-16 14:00:00,Eraser,Walk-in,1,21.24,1307.39,Cash
2023-10-16 15:00:00,Geometry Box,Office Corp,2,12.58,764.37,Card
2023-10-16 16:00:00,Stapler,Walk-in,1,9.07,447.3,Card
2023-10-16 17:00:00,Geometry Box,Walk-in,1,12.09,749.15,Card
2023-10-16 18:00:00,Stapler,Walk-in,1,4.56,449.84,Card
2023-10-16 19:00:00,Geometry Box,School Bulk,1,15.69,1062.89,School PO
2023-10-16 20:00:00,Geometry Box,Walk-in,1,9.63,1134.62,School PO
2023-10-16 21:00:00,Gel Pen (Black),Teacher,50,12.12,622.26,School PO
2023-10-16 22:00:00,Stapler,Walk-in,500,20.24,1407.42,Card
2023-10-16 23:00:00,Binders (10pk),School Bulk,1,22.99,1369.09,School PO
2023-10-17 00:00:00,Gel Pen (Black),Office Corp,1,14.44,1423.01,Card
2023-10-17 01:00:00,Geometry Box,School Bulk,500,14.31,65.04,Card
2023-10-17 02:00:00,Binders (10pk),School Bulk,1,4.58,1166.57,School PO
2023-10-17 03:00:00,A4 Paper Ream,Walk-in,1,14.72,1351.13,Cash
2023-10-17 04:00:00,A4 Paper Ream,School Bulk,1,4.88,194.64,Card
2023-10-17 05:00:00,Binders (10pk),School Bulk,2,12.36,1051.89,School PO
2023-10-17 06:00:00,Gel Pen (Black),Walk-in,2,24.73,617.14,Card
2023-10-17 07:00:00,Stapler,Walk-in,100,7.03,1019.81,Card
2023-10-17 08:00:00,Eraser,School Bulk,500,3.91,1149.76,Card
2023-10-17 09:00:00,Geometry Box,Walk-in,1,12.19,376.84,Card
2023-10-17 10:00:00,Binders (10pk),Walk-in,50,4.91,1341.2,Card
2023-10-17 11:00:00,Geometry Box,Walk-in,100,10.02,82.84,Cash
2023-10-17 12:00:00,Binders (10pk),School Bulk,500,17.13,708.78,Card
2023-10-17 13:00:00,Geometry Box,School Bulk,2,9.77,842.36,Cash
2023-10-17 14:00:00,Eraser,Walk-in,50,11.28,305.32,Cash
2023-10-17 15:00:00,A4 Paper Ream,Teacher,500,19.6,453.52,Card
2023-10-17 16:00:00,Geometry Box,Teacher,100,20.45,715.16,School PO
2023-10-17 17:00:00,A4 Paper Ream,School Bulk,1,6.86,388.91,School PO
2023-10-17 18:00:00,Binders (10pk),School Bulk,1,20.68,465.51,Cash
2023-10-17 19:00:00,Eraser,Office Corp,1,13.31,1109.9,Card
2023-10-17 20:00:00,A4 Paper Ream,Office Corp,2,7.54,69.43,Cash
2023-10-17 21:00:00,Binders (10pk),School Bulk,5,5.83,894.04,School PO
2023-10-17 22:00:00,Binders (10pk),School Bulk,50,24.55,682.72,School PO
2023-10-17 23:00:00,Geometry Box,Office Corp,5,20.19,625.81,Card
2023-10-18 00:00:00,Eraser,Office Corp,1,2.74,326.07,Card
2023-10-18 01:00:00,Gel Pen (Black),Walk-in,1,17.38,1062.85,Cash
2023-10-18 02:00:00,Binders (10pk),Teacher,50,7.35,1037.49,Card
2023-10-18 03:00:00,Binders (10pk),Walk-in,100,20.55,770.64,School PO
2023-10-18 04:00:00,A4 Paper Ream,Walk-in,1,19.22,1386.25,Card
2023-10-18 05:00:00,A4 Paper Ream,Office Corp,1,20.48,932.2,School PO
2023-10-18 06:00:00,Gel Pen (Black),Walk-in,1,6.96,1179.81,School PO
2023-10-18 07:00:00,Eraser,School Bulk,1,15.48,226.8,Cash
2023-10-18 08:00:00,Stapler,Walk-in,2,17.72,1440.53,Card
2023-10-18 09:00:00,Gel Pen (Black),Walk-in,500,7.73,443.28,Card
2023-10-18 10:00:00,Stapler,Walk-in,1,17.94,289.01,School PO
2023-10-18 11:00:00,Stapler,School Bulk,2,18.74,1434.1,Cash
2023-10-18 12:00:00,Geometry Box,Walk-in,5,7.06,1170.66,Cash
2023-10-18 13:00:00,Geometry Box,Walk-in,1,1.53,948.77,Cash
2023-10-18 14:00:00,Gel Pen (Black),Teacher,100,3.12,667.11,Card
2023-10-18 15:00:00,Binders (10pk),Walk-in,5,21.56,1219.42,Cash
2023-10-18 16:00:00,A4 Paper Ream,Walk-in,1,12.41,430.66,Card
2023-10-18 17:00:00,Eraser,Walk-in,2,13.87,827.92,Card
2023-10-18 18:00:00,Binders (10pk),Walk-in,2,7.96,1357.53,School PO
2023-10-18 19:00:00,Eraser,Walk-in,500,9.63,1137.7,Cash
2023-10-18 20:00:00,Gel Pen (Black),Walk-in,1,9.66,1218.54,Card
2023-10-18 21:00:00,Eraser,Walk-in,50,10.15,222.41,Card
2023-10-18 22:00:00,A4 Paper Ream,Teacher,1,19.67,1475.46,Cash
2023-10-18 23:00:00,Gel Pen (Black),Walk-in,50,9.47,1117.27,School PO
2023-10-19 00:00:00,Gel Pen (Black),Walk-in,1,7.09,661.29,Card
2023-10-19 01:00:00,Gel Pen (Black),Walk-in,50,1.49,1046.45,Cash
2023-10-19 02:00:00,Gel Pen (Black),Office Corp,1,5.89,213.73,Card
2023-10-19 03:00:00,Geometry Box,School Bulk,1,0.8,542.58,Cash
2023-10-19 04:00:00,Eraser,School Bulk,2,10.34,343.83,School PO
2023-10-19 05:00:00,Stapler,Walk-in,1,16.01,419.09,Cash
2023-10-19 06:00:00,Binders (10pk),Walk-in,1,14.55,1214.12,Card
2023-10-19 07:00:00,A4 Paper Ream,Walk-in,1,1.99,476.02,School PO
2023-10-19 08:00:00,A4 Paper Ream,Walk-in,50,5.88,1361.96,Card
2023-10-19 09:00:00,A4 Paper Ream,Walk-in,5,13.28,1468.88,Cash
2023-10-19 10:00:00,Eraser,Walk-in,5,3.43,1466.85,Card
2023-10-19 11:00:00,Gel Pen (Black),Walk-in,1,4.68,1347.56,Card
2023-10-19 12:00:00,Geometry Box,Office Corp,2,22.08,117.74,Card
2023-10-19 13:00:00,Stapler,Walk-in,1,14.58,286.88,Card
2023-10-19 14:00:00,Stapler,School Bulk,2,4.38,923.1,School PO
2023-10-19 15:00:00,Eraser,Walk-in,1,0.54,78.75,Cash
2023-10-19 16:00:00,Eraser,Teacher,1,11.34,1140.05,School PO
2023-10-19 17:00:00,Eraser,Walk-in,2,7.71,741.67,Cash
2023-10-19 18:00:00,Stapler,Walk-in,500,3.68,294.88,School PO
2023-10-19 19:00:00,Gel Pen (Black),Walk-in,1,16.87,902.55,School PO
2023-10-19 20:00:00,Eraser,School Bulk,2,0.62,176.63,School PO
2023-10-19 21:00:00,Geometry Box,Office Corp,50,20.38,408.48,School PO
2023-10-19 22:00:00,Geometry Box,Walk-in,1,22.6,441.83,School PO
2023-10-19 23:00:00,Geometry Box,School Bulk,1,5.42,1357.34,Card
2023-10-20 00:00:00,Stapler,Walk-in,2,9.7,643.32,School PO
2023-10-20 01:00:00,Binders (10pk),Walk-in,1,10.31,109.72,School PO
2023-10-20 02:00:00,Binders (10pk),Walk-in,1,19.6,1342.39,Card
2023-10-20 03:00:00,Stapler,Walk-in,1,3.98,901.3,Card
2023-10-20 04:00:00,A4 Paper Ream,Walk-in,100,1.73,307.3,Cash
2023-10-20 05:00:00,Geometry Box,Teacher,1,20.26,1443.81,Card
2023-10-20 06:00:00,Eraser,Walk-in,1,11.14,657.79,Card
2023-10-20 07:00:00,A4 Paper Ream,Walk-in,50,17.23,754.82,Cash
2023-10-20 08:00:00,A4 Paper Ream,Walk-in,1,14.39,576.08,Cash
2023-10-20 09:00:00,Stapler,Walk-in,1,17.02,385.84,Cash
2023-10-20 10:00:00,Geometry Box,Walk-in,1,23.62,1043.65,Card
2023-10-20 11:00:00,Eraser,Walk-in,1,10.98,1387.15,School PO
2023-10-20 12:00:00,Geometry Box,Walk-in,1,24.06,290.26,Card
2023-10-20 13:00:00,Geometry Box,Walk-in,1,7.92,1180.06,Card
2023-10-20 14:00:00,Binders (10pk),Walk-in,2,4.85,212.21,Card
2023-10-20 15:00:00,Geometry Box,School Bulk,50,19.26,1265.41,Card
2023-10-20 16:00:00,Stapler,Walk-in,1,0.26,644.67,School PO
2023-10-20 17:00:00,Gel Pen (Black),Walk-in,1,21.4,992.98,Card
2023-10-20 18:00:00,Stapler,Walk-in,1,10.71,553.12,Card
2023-10-20 19:00:00,Stapler,Office Corp,1,4.99,397.07,Cash
2023-10-20 20:00:00,A4 Paper Ream,Office Corp,1,18.38,409.91,Cash
2023-10-20 21:00:00,Binders (10pk),Walk-in,500,6.78,901.46,Cash
2023-10-20 22:00:00,Eraser,Walk-in,1,24.83,75.56,School PO
2023-10-20 23:00:00,Gel Pen (Black),School Bulk,2,16.49,1207.48,Card
2023-10-21 00:00:00,Geometry Box,Office Corp,5,14.62,1297.09,Cash
2023-10-21 01:00:00,Binders (10pk),Walk-in,1,2.08,954.52,Card
2023-10-21 02:00:00,Eraser,Walk-in,2,6.64,587.3,Card
2023-10-21 03:00:00,A4 Paper Ream,Walk-in,1,18.53,944.61,Card
2023-10-21 04:00:00,Binders (10pk),Walk-in,500,1.95,1141.16,School PO
2023-10-21 05:00:00,Gel Pen (Black),School Bulk,5,15.87,1038.71,Card
2023-10-21 06:00:00,Gel Pen (Black),Walk-in,2,22.22,1104.04,School PO
2023-10-21 07:00:00,Binders (10pk),Walk-in,500,24.15,168.35,School PO
2023-10-21 08:00:00,A4 Paper Ream,Walk-in,1,20.96,1259.63,Card
2023-10-21 09:00:00,Gel Pen (Black),School Bulk,1,22.6,1263.09,Card
2023-10-21 10:00:00,Stapler,Walk-in,2,4.49,1209.99,Card
2023-10-21 11:00:00,Stapler,Walk-in,500,24.75,257.02,Card
2023-10-21 12:00:00,Eraser,Walk-in,2,17.4,62.44,Card
2023-10-21 13:00:00,A4 Paper Ream,Walk-in,1,6.73,467.62,Card
2023-10-21 14:00:00,Eraser,Walk-in,5,18.29,1116.01,Card
2023-10-21 15:00:00,Binders (10pk),School Bulk,1,3.46,760.56,School PO
2023-10-21 16:00:00,Gel Pen (Black),Walk-in,1,14.94,112.57,Card
2023-10-21 17:00:00,A4 Paper Ream,Walk-in,100,15.1,145.16,Cash
2023-10-21 18:00:00,Stapler,Office Corp,5,21.13,176.46,School PO
2023-10-21 19:00:00,Geometry Box,School Bulk,1,13.65,1460.4,Cash
2023-10-21 20:00:00,Stapler,Walk-in,1,3.72,363.85,School PO
2023-10-21 21:00:00,Gel Pen (Black),Walk-in,2,6.64,1333.06,Cash
2023-10-21 22:00:00,Stapler,Walk-in,1,19.36,465.41,Card
2023-10-21 23:00:00,Eraser,Walk-in,1,2.12,953.45,Card
2023-10-22 00:00:00,Gel Pen (Black),Walk-in,1,1.02,162.77,School PO
2023-10-22 01:00:00,Stapler,Walk-in,5,17.97,1398.51,Cash
2023-10-22 02:00:00,A4 Paper Ream,Walk-in,100,17.63,1429.93,School PO
2023-10-22 03:00:00,Stapler,Walk-in,50,21.4,103.21,School PO
2023-10-22 04:00:00,Geometry Box,Office Corp,1,22.61,1137.95,Card
2023-10-22 05:00:00,Eraser,Walk-in,50,5.78,607.71,Card
2023-10-22 06:00:00,Geometry Box,Walk-in,1,23.0,185.75,School PO
2023-10-22 07:00:00,Binders (10pk),Office Corp,1,1.86,674.32,School PO
2023-10-22 08:00:00,A4 Paper Ream,Walk-in,1,9.87,821.27,Card
2023-10-22 09:00:00,Stapler,Walk-in,2,6.83,1285.95,Card
2023-10-22 10:00:00,Stapler,Walk-in,2,24.96,19.45,School PO
2023-10-22 11:00:00,Geometry Box,Walk-in,5,20.09,164.61,Card
2023-10-22 12:00:00,Gel Pen (Black),School Bulk,1,15.79,1330.69,School PO
2023-10-22 13:00:00,Stapler,Walk-in,100,8.38,507.41,Card
2023-10-22 14:00:00,A4 Paper Ream,Walk-in,1,12.99,966.54,Card
2023-10-22 15:00:00,Stapler,Walk-in,50,14.72,435.98,Card
2023-10-22 16:00:00,Stapler,Walk-in,1,21.34,1141.16,Card
2023-10-22 17:00:00,Geometry Box,Walk-in,500,22.77,60.06,School PO
2023-10-22 18:00:00,Geometry Box,Office Corp,1,22.85,923.24,Cash
2023-10-22 19:00:00,Geometry Box,School Bulk,5,3.44,217.38,Card
2023-10-22 20:00:00,Gel Pen (Black),School Bulk,1,10.78,833.31,School PO
2023-10-22 21:00:00,Binders (10pk),Walk-in,1,22.44,133.14,School PO
2023-10-22 22:00:00,Geometry Box,Office Corp,2,7.46,1326.38,Card
2023-10-22 23:00:00,Stapler,Walk-in,1,9.97,1485.51,Card
2023-10-23 00:00:00,Eraser,Walk-in,500,1.26,271.17,School PO
2023-10-23 01:00:00,Binders (10pk),School Bulk,1,15.03,379.96,Cash
2023-10-23 02:00:00,Geometry Box,Walk-in,2,2.01,647.96,Card
2023-10-23 03:00:00,Binders (10pk),Walk-in,2,5.57,227.37,Card
2023-10-23 04:00:00,Gel Pen (Black),Walk-in,5,17.22,368.72,School PO
2023-10-23 05:00:00,A4 Paper Ream,Walk-in,2,0.2,236.16,School PO
2023-10-23 06:00:00,Geometry Box,Walk-in,1,12.85,257.75,Cash
2023-10-23 07:00:00,Geometry Box,Office Corp,50,16.62,234.45,Card
2023-10-23 08:00:00,Stapler,Walk-in,1,5.08,1375.47,School PO
2023-10-23 09:00:00,Stapler,Walk-in,1,4.09,443.49,Cash
2023-10-23 10:00:00,Eraser,Office Corp,1,15.14,375.02,Cash
2023-10-23 11:00:00,Binders (10pk),School Bulk,2,22.99,1143.35,Cash
2023-10-23 12:00:00,Stapler,Walk-in,1,13.42,182.23,Card
2023-10-23 13:00:00,Geometry Box,Office Corp,100,9.69,1286.49,School PO
2023-10-23 14:00:00,Gel Pen (Black),School Bulk,2,0.1,301.73,School PO
2023-10-23 15:00:00,Geometry Box,Office Corp,2,4.59,1115.52,School PO
2023-10-23 16:00:00,Eraser,Walk-in,50,22.86,954.74,Card
2023-10-23 17:00:00,A4 Paper Ream,Walk-in,5,20.89,716.48,School PO
2023-10-23 18:00:00,Stapler,Walk-in,50,12.25,1214.2,School PO
2023-10-23 19:00:00,Eraser,Walk-in,2,23.83,509.31,Card
2023-10-23 20:00:00,Eraser,School Bulk,50,19.25,1024.73,Cash
2023-10-23 21:00:00,Binders (10pk),Walk-in,2,9.46,934.09,Card
2023-10-23 22:00:00,Gel Pen (Black),Walk-in,1,22.61,654.76,School PO
2023-10-23 23:00:00,Binders (10pk),Walk-in,2,19.56,234.64,School PO
2023-10-24 00:00:00,Stapler,Walk-in,1,15.4,1475.98,Card
2023-10-24 01:00:00,Gel Pen (Black),Walk-in,50,21.41,1256.16,Card
2023-10-24 02:00:00,Stapler,Walk-in,5,2.72,699.27,Cash
2023-10-24 03:00:00,Geometry Box,Walk-in,1,24.14,9.04,Cash
2023-10-24 04:00:00,Stapler,Walk-in,2,1.78,341.87,Card
2023-10-24 05:00:00,Eraser,School Bulk,1,22.49,1150.43,Card
2023-10-24 06:00:00,Geometry Box,Office Corp,100,6.87,1442.74,School PO
2023-10-24 07:00:00,Geometry Box,Walk-in,5,4.87,1406.75,Cash
2023-10-24 08:00:00,Binders (10pk),Teacher,2,2.19,594.77,Card
2023-10-24 09:00:00,Eraser,Walk-in,1,20.93,821.89,Cash
2023-10-24 10:00:00,Geometry Box,Walk-in,1,8.73,1073.47,School PO
2023-10-24 11:00:00,Binders (10pk),School Bulk,1,17.65,436.33,Card
2023-10-24 12:00:00,Stapler,Walk-in,1,16.82,1144.28,Cash
2023-10-24 13:00:00,Gel Pen (Black),Walk-in,50,8.7,1067.91,Cash
2023-10-24 14:00:00,A4 Paper Ream,Walk-in,500,1.92,510.12,School PO
2023-10-24 15:00:00,Binders (10pk),Walk-in,1,17.25,629.03,School PO
2023-10-24 16:00:00,Binders (10pk),School Bulk,100,21.24,157.69,Card
2023-10-24 17:00:00,A4 Paper Ream,Walk-in,100,3.06,528.4,Card
2023-10-24 18:00:00,Stapler,Office Corp,2,11.77,1035.42,School PO
2023-10-24 19:00:00,Stapler,Walk-in,50,21.9,1304.79,Card
2023-10-24 20:00:00,A4 Paper Ream,Walk-in,1,20.07,194.32,School PO
2023-10-24 21:00:00,Binders (10pk),Walk-in,1,20.72,915.3,Cash
2023-10-24 22:00:00,Binders (10pk),School Bulk,2,20.36,591.3,Card
2023-10-24 23:00:00,Geometry Box,Walk-in,2,19.04,354.4,Cash
2023-10-25 00:00:00,Stapler,Teacher,5,13.85,1242.25,School PO
2023-10-25 01:00:00,A4 Paper Ream,Walk-in,2,21.87,950.01,School PO
2023-10-25 02:00:00,Geometry Box,Walk-in,1,20.89,920.15,Cash
2023-10-25 03:00:00,Gel Pen (Black),Walk-in,1,18.05,32.39,School PO
2023-10-25 04:00:00,Binders (10pk),Office Corp,2,24.89,309.94,Card
2023-10-25 05:00:00,Geometry Box,School Bulk,100,4.77,509.08,School PO
2023-10-25 06:00:00,Gel Pen (Black),Walk-in,1,20.15,84.72,Card
2023-10-25 07:00:00,A4 Paper Ream,School Bulk,1,14.17,1483.77,School PO
2023-10-25 08:00:00,Stapler,Walk-in,1,22.19,244.73,School PO
2023-10-25 09:00:00,Eraser,Walk-in,2,20.32,576.99,School PO
2023-10-25 10:00:00,Binders (10pk),Walk-in,2,4.94,435.74,Card
2023-10-25 11:00:00,Geometry Box,Walk-in,1,12.77,448.13,School PO
2023-10-25 12:00:00,Gel Pen (Black),Walk-in,1,6.92,118.68,School PO
2023-10-25 13:00:00,Eraser,Walk-in,5,15.51,399.7,Cash
2023-10-25 14:00:00,Binders (10pk),Walk-in,50,17.16,169.65,Cash
2023-10-25 15:00:00,Geometry Box,Walk-in,2,2.8,386.38,Card
2023-10-25 16:00:00,A4 Paper Ream,Walk-in,100,0.3,928.31,Cash
2023-10-25 17:00:00,Stapler,School Bulk,1,16.42,1411.47,Cash
2023-10-25 18:00:00,Gel Pen (Black),School Bulk,2,9.42,319.28,School PO
2023-10-25 19:00:00,Geometry Box,Walk-in,1,10.34,1244.27,Card
2023-10-25 20:00:00,A4 Paper Ream,Walk-in,1,15.61,312.67,Cash
2023-10-25 21:00:00,Gel Pen (Black),Teacher,100,11.86,760.31,Card
2023-10-25 22:00:00,A4 Paper Ream,Walk-in,2,22.32,259.94,School PO
2023-10-25 23:00:00,Eraser,School Bulk,1,21.31,252.25,School PO
2023-10-26 00:00:00,Eraser,School Bulk,2,16.72,1406.53,Card
2023-10-26 01:00:00,Gel Pen (Black),Walk-in,5,7.45,966.78,Cash
2023-10-26 02:00:00,A4 Paper Ream,School Bulk,1,11.63,811.8,Card
2023-10-26 03:00:00,Stapler,Walk-in,50,8.77,1273.92,School PO
